transaction_id,user_id,sender_upi,receiver_upi,amount,currency,status,upi_app,bank,category,created_at,device_type,city
TXN0000972,USR00390,ojas62@okhdfcbank,gayathrisamra@oksbi,105.9,INR,PENDING,CRED,ICICI,Shopping,2024-04-22 20:33:38,Web,Bengaluru
TXN0000973,USR00210,janaki93@okicici,bakhshinadig@okhdfcbank,430.67,INR,FAILED,Amazon Pay,HDFC,Travel,2024-05-08 13:28:09,Android,Bengaluru
TXN0000974,USR00309,twali@paytm,dbora@oksbi,471.59,INR,SUCCESS,PhonePe,HDFC,Entertainment,2024-10-20 23:11:18,Android,Mumbai
TXN0000975,USR00393,obatra@okicici,karanbasak@axl,466.75,INR,SUCCESS,PhonePe,SBI,Education,2024-08-24 11:46:11,Android,Delhi
TXN0000976,USR00090,mdubey@paytm,hiralvasa@oksbi,4024.21,INR,SUCCESS,CRED,Axis,Utilities,2024-01-25 10:15:55,Web,Bengaluru
TXN0000977,USR00372,ksarna@ybl,anirudhsanghvi@axl,22775.76,INR,SUCCESS,BHIM,PNB,Rent,2024-02-04 04:00:18,Web,Kolkata
TXN0000978,USR00153,venkataramanfinn@oksbi,zprabhakar@axl,663.88,INR,SUCCESS,BHIM,BOB,Education,2024-05-08 20:10:32,iOS,Pune
TXN0000979,USR00389,dhruv88@paytm,bahriisaac@okhdfcbank,25247.32,INR,SUCCESS,CRED,Kotak,Education,2024-01-13 12:48:01,Android,Delhi
TXN0000980,USR00213,rohanparikh@oksbi,ravelronith@okhdfcbank,359.32,INR,SUCCESS,Google Pay,HDFC,Entertainment,2024-01-09 14:16:31,iOS,Bengaluru
TXN0000981,USR00245,vasatika54@oksbi,ronithben@ybl,41949.24,INR,SUCCESS,PhonePe,PNB,Healthcare,2024-06-28 20:56:41,Android,Chennai
TXN0000982,USR00191,balaraghav@oksbi,jdhawan@ybl,14841.22,INR,FAILED,BHIM,PNB,Rent,2024-09-16 09:09:47,iOS,Pune
TXN0000983,USR00019,lakshbahri@paytm,hkhurana@axl,26938.26,INR,SUCCESS,CRED,HDFC,Utilities,2024-11-14 19:03:51,iOS,Pune
TXN0000984,USR00142,tsankar@ybl,jtrivedi@okhdfcbank,4617.48,INR,SUCCESS,PhonePe,SBI,Entertainment,2024-12-04 23:46:40,Android,Delhi
TXN0000985,USR00001,girikbiswas@oksbi,yauvanitak@okhdfcbank,84.31,INR,FAILED,PhonePe,Kotak,Groceries,2024-04-09 12:26:51,Android,Hyderabad
TXN0000986,USR00373,etapillai@okicici,ochanda@ybl,45473.24,INR,SUCCESS,Paytm,PNB,Healthcare,2024-08-27 05:59:43,Web,Delhi
TXN0000987,USR00223,chanakya89@ybl,triveni18@okicici,405.03,INR,SUCCESS,Paytm,Kotak,Groceries,2024-12-07 22:37:33,Web,Kolkata
TXN0000988,USR00128,sachi32@ybl,idika82@okhdfcbank,413.79,INR,SUCCESS,PhonePe,PNB,Education,2024-01-27 09:51:55,Web,Kolkata
TXN0000989,USR00030,aborra@ybl,nbajwa@ybl,4677.84,INR,SUCCESS,BHIM,ICICI,Education,2024-08-02 09:05:15,iOS,Bengaluru
TXN0000990,USR00208,taraavi@ybl,bhattzansi@okhdfcbank,498.92,INR,FAILED,Paytm,Axis,Rent,2024-06-19 03:19:15,Android,Pune
TXN0000991,USR00378,rattiindali@oksbi,kaibava@okhdfcbank,1.74,INR,FAILED,Amazon Pay,BOB,Groceries,2024-03-22 18:24:54,Android,Delhi
TXN0000992,USR00183,avasa@paytm,niteshbandi@axl,46313.76,INR,SUCCESS,PhonePe,SBI,Utilities,2024-01-27 10:02:08,iOS,Pune
TXN0000993,USR00088,charansandhu@ybl,nagarajandeepa@ybl,9.3,INR,SUCCESS,PhonePe,Kotak,Rent,2024-02-21 09:02:39,iOS,Mumbai
TXN0000994,USR00311,obala@okhdfcbank,balhaarbhavsar@paytm,3992.34,INR,SUCCESS,Paytm,SBI,Education,2024-11-09 09:29:38,iOS,Delhi
TXN0000995,USR00159,bishakha71@paytm,ykrishnamurthy@okicici,330.21,INR,SUCCESS,Google Pay,Axis,Groceries,2024-12-21 21:22:32,Android,Delhi
TXN0000996,USR00353,mohammeddara@okicici,banjeet28@axl,3752.46,INR,SUCCESS,Google Pay,Canara,Education,2024-01-19 09:09:06,iOS,Mumbai
TXN0000997,USR00187,nakshbajwa@okhdfcbank,aayush48@ybl,469.34,INR,PENDING,Google Pay,PNB,Shopping,2024-11-25 21:35:46,Android,Bengaluru
TXN0000998,USR00382,elijah83@paytm,hdatta@ybl,4381.58,INR,SUCCESS,CRED,PNB,Rent,2024-05-09 21:29:42,Web,Delhi
TXN0000999,USR00172,maanav21@okhdfcbank,revanaik@oksbi,8.88,INR,PENDING,Google Pay,Axis,Fuel,2024-01-04 05:16:26,Web,Ahmedabad
TXN0001000,USR00185,mohammed09@paytm,tristan50@okicici,1.08,INR,SUCCESS,Amazon Pay,PNB,Healthcare,2024-05-22 23:11:26,Android,Mumbai
TXN0001001,USR00272,yoshita99@ybl,hitesh02@axl,4359.98,INR,SUCCESS,Amazon Pay,Axis,Education,2024-09-04 16:12:13,Web,Bengaluru
TXN0001002,USR00302,ganesanpahal@paytm,hamsinihegde@oksbi,700.31,INR,SUCCESS,BHIM,BOB,Groceries,2024-08-20 18:35:18,Web,Hyderabad
TXN0001003,USR00131,aryaanthony@ybl,urvibawa@okicici,15326.28,INR,FAILED,PhonePe,Axis,Food & Dining,2024-06-10 07:28:16,Android,Ahmedabad
TXN0001004,USR00009,latahemang@axl,aahana33@paytm,4164.91,INR,FAILED,CRED,Kotak,Rent,2024-05-02 20:03:04,Web,Bengaluru
TXN0001005,USR00288,geraanusha@paytm,dubedeepa@okicici,4348.55,INR,FAILED,Google Pay,Axis,Food & Dining,2024-09-11 06:34:42,Web,Kolkata
TXN0001006,USR00375,ylall@okicici,meeragupta@okhdfcbank,9.38,INR,SUCCESS,CRED,Kotak,Entertainment,2024-02-10 12:30:01,iOS,Delhi
TXN0001007,USR00036,ubikaramesh@oksbi,amrita26@okhdfcbank,36120.09,INR,SUCCESS,PhonePe,SBI,Travel,2024-08-06 10:23:06,Android,Chennai
TXN0001008,USR00343,samakshdhingra@axl,janujasharaf@okicici,2905.66,INR,FAILED,PhonePe,PNB,Shopping,2024-04-01 21:21:07,iOS,Delhi
TXN0001009,USR00393,vohranakul@oksbi,shravyasibal@oksbi,9.22,INR,SUCCESS,Google Pay,ICICI,Healthcare,2024-07-17 17:16:46,Android,Hyderabad
TXN0001010,USR00398,dayaljanaki@ybl,mohinigour@okhdfcbank,9660.62,INR,SUCCESS,Google Pay,Axis,Rent,2024-09-02 20:22:01,Web,Ahmedabad
TXN0001011,USR00199,hmammen@okicici,sben@paytm,4013.44,INR,SUCCESS,Paytm,Axis,Food & Dining,2024-10-27 02:47:14,Android,Ahmedabad
TXN0001012,USR00238,bediaahana@oksbi,ubikasagar@okhdfcbank,2369.9,INR,PENDING,PhonePe,HDFC,Rent,2024-04-06 19:01:42,Android,Ahmedabad
TXN0001013,USR00126,bmisra@okicici,swamyfrado@axl,646.16,INR,PENDING,BHIM,Kotak,Food & Dining,2024-09-10 17:46:48,Android,Bengaluru
TXN0001014,USR00272,kiaan94@okicici,rmahal@oksbi,499.65,INR,SUCCESS,BHIM,Kotak,Entertainment,2024-06-02 04:44:16,iOS,Bengaluru
TXN0001015,USR00269,trivedigirish@axl,januja01@axl,2.24,INR,SUCCESS,PhonePe,PNB,Shopping,2024-01-14 10:11:45,Android,Chennai
TXN0001016,USR00387,ythaman@axl,prabhumohammed@oksbi,17443.17,INR,PENDING,CRED,Kotak,Fuel,2024-06-19 09:11:36,Web,Chennai
TXN0001017,USR00036,xshan@oksbi,yahvi07@axl,55.55,INR,SUCCESS,PhonePe,HDFC,Groceries,2024-02-21 01:19:58,Android,Ahmedabad
TXN0001018,USR00095,robert97@paytm,dsem@axl,284.98,INR,SUCCESS,CRED,HDFC,Food & Dining,2024-07-03 09:16:10,iOS,Hyderabad
TXN0001019,USR00140,abhimanyugrewal@axl,nvarghese@paytm,5.71,INR,PENDING,Google Pay,Canara,Fuel,2024-12-28 22:15:26,Android,Bengaluru
TXN0001020,USR00148,santtanveer@okicici,ykarnik@okhdfcbank,31584.66,INR,SUCCESS,Amazon Pay,HDFC,Education,2024-08-08 20:12:52,iOS,Ahmedabad
TXN0001021,USR00062,lekha56@paytm,bhagatarin@okhdfcbank,41650.08,INR,SUCCESS,Google Pay,SBI,Travel,2024-01-01 12:37:12,Android,Bengaluru
TXN0001022,USR00008,dalbirsalvi@ybl,vsarna@oksbi,37275.64,INR,SUCCESS,Paytm,Axis,Groceries,2024-02-06 04:13:17,Android,Delhi
TXN0001023,USR00075,nagianay@okhdfcbank,advay59@ybl,34840.39,INR,PENDING,Paytm,Axis,Travel,2024-11-27 11:20:26,iOS,Ahmedabad
TXN0001024,USR00269,fradogopal@okicici,bvenkataraman@okhdfcbank,4500.22,INR,PENDING,BHIM,HDFC,Entertainment,2024-05-20 13:00:27,Android,Chennai
TXN0001026,USR00329,labankhare@okhdfcbank,zehaan18@oksbi,47683.19,INR,SUCCESS,Paytm,PNB,Fuel,2024-09-02 10:01:49,iOS,Mumbai
TXN0001027,USR00145,npingle@okicici,hansgauri@okhdfcbank,19.95,INR,FAILED,CRED,ICICI,Groceries,2024-05-19 16:51:19,Web,Bengaluru
TXN0001028,USR00056,xalakchandran@paytm,osha51@okicici,215.67,INR,FAILED,CRED,BOB,Entertainment,2024-03-17 10:49:44,Web,Chennai
TXN0001029,USR00101,vargheseisha@okhdfcbank,qasimgoda@okicici,22096.47,INR,SUCCESS,PhonePe,PNB,Healthcare,2024-10-27 20:42:53,iOS,Hyderabad
TXN0001030,USR00290,bhavyadas@okhdfcbank,gavinpurohit@okhdfcbank,1.69,INR,FAILED,BHIM,SBI,Travel,2024-09-29 12:27:35,iOS,Kolkata
TXN0001031,USR00112,charitachander@okicici,balajanaki@oksbi,278.8,INR,SUCCESS,PhonePe,Kotak,Food & Dining,2024-09-30 02:06:43,Web,Kolkata
TXN0001032,USR00048,ekalinganath@okicici,jairajchadha@axl,112.45,INR,SUCCESS,Amazon Pay,Axis,Food & Dining,2024-03-02 20:37:56,iOS,Chennai
TXN0001033,USR00046,qatwal@axl,otoor@axl,496.21,INR,SUCCESS,Google Pay,Kotak,Food & Dining,2024-10-04 08:59:53,iOS,Pune
TXN0001034,USR00322,dinbaljiwan@axl,sneha10@oksbi,1.88,INR,SUCCESS,CRED,Kotak,Travel,2024-07-01 17:44:10,Android,Delhi
TXN0001035,USR00116,luthrabalendra@axl,sai46@okhdfcbank,1827.5,INR,SUCCESS,PhonePe,HDFC,Travel,2024-04-29 23:11:12,iOS,Chennai
TXN0001036,USR00351,amritadey@ybl,mitternicholas@oksbi,195.26,INR,SUCCESS,PhonePe,ICICI,Travel,2024-12-17 09:53:57,Android,Delhi
TXN0001037,USR00303,nthakur@axl,janani00@okicici,44772.29,INR,SUCCESS,BHIM,ICICI,Rent,2024-07-31 12:44:52,Web,Hyderabad
TXN0001038,USR00101,chakradhardugar@ybl,tanay02@okicici,114.93,INR,FAILED,BHIM,Canara,Shopping,2024-08-17 21:17:20,Web,Mumbai
TXN0001039,USR00298,pallavi53@paytm,suhani80@paytm,26569.48,INR,SUCCESS,Google Pay,SBI,Fuel,2024-12-21 08:14:47,Android,Hyderabad
TXN0001040,USR00269,lpatel@axl,sanya31@oksbi,1586.73,INR,SUCCESS,Paytm,Kotak,Healthcare,2024-03-05 08:32:54,Web,Delhi
TXN0001041,USR00076,advikarau@axl,pillayjeremiah@ybl,33631.22,INR,SUCCESS,PhonePe,BOB,Fuel,2024-04-01 21:54:53,Android,Pune
TXN0001042,USR00400,puriazad@oksbi,rchakraborty@paytm,7.89,INR,FAILED,CRED,SBI,Food & Dining,2024-08-23 13:54:21,Android,Pune
TXN0001043,USR00051,waidapathak@ybl,rchauhan@axl,2.71,INR,SUCCESS,CRED,PNB,Food & Dining,2024-03-25 20:37:05,Web,Bengaluru
TXN0001044,USR00082,bachittarnath@oksbi,banjeetsoni@axl,3405.23,INR,SUCCESS,Google Pay,Canara,Entertainment,2024-03-17 10:24:43,iOS,Mumbai
TXN0001045,USR00014,yashvi57@oksbi,ldutt@axl,2609.93,INR,FAILED,PhonePe,SBI,Entertainment,2024-03-18 13:32:39,Android,Kolkata
TXN0001046,USR00212,yamini90@okhdfcbank,jnadig@okicici,269.72,INR,SUCCESS,Amazon Pay,Axis,Healthcare,2024-06-25 02:23:46,iOS,Bengaluru
TXN0001047,USR00209,aarnav84@okhdfcbank,sharmabalveer@okhdfcbank,30.52,INR,SUCCESS,BHIM,Canara,Rent,2024-07-06 10:50:36,iOS,Bengaluru
TXN0001048,USR00025,aaravbali@oksbi,haribishakha@ybl,3.41,INR,SUCCESS,Paytm,HDFC,Fuel,2024-11-15 16:11:08,Web,Bengaluru
TXN0001049,USR00100,unnati48@ybl,parth28@paytm,46890.49,INR,FAILED,Google Pay,HDFC,Education,2024-05-13 08:54:41,iOS,Hyderabad
TXN0001050,USR00342,halderomaja@paytm,kaulzehaan@okicici,30713.92,INR,SUCCESS,BHIM,Kotak,Utilities,2024-03-20 04:44:25,Android,Hyderabad
TXN0001051,USR00043,vmanda@ybl,farajsood@oksbi,1462.43,INR,FAILED,BHIM,Kotak,Education,2024-08-02 04:23:46,Android,Pune
TXN0001052,USR00151,pben@okhdfcbank,kavyakrishnamurthy@paytm,363.35,INR,SUCCESS,PhonePe,HDFC,Groceries,2024-07-10 01:11:25,iOS,Chennai
TXN0001054,USR00123,bosemohini@okhdfcbank,brarindira@okhdfcbank,3590.72,INR,FAILED,Google Pay,PNB,Travel,2024-08-26 22:03:43,Web,Chennai
TXN0001055,USR00233,mpandit@axl,faras63@ybl,9255.87,INR,PENDING,CRED,HDFC,Fuel,2024-10-27 09:25:46,Android,Hyderabad
TXN0001056,USR00209,shanumang@oksbi,arin33@paytm,76.01,INR,SUCCESS,PhonePe,HDFC,Rent,2024-05-03 20:43:12,Web,Ahmedabad
TXN0001057,USR00006,edhitha96@okhdfcbank,jonathanamble@okhdfcbank,391.67,INR,FAILED,PhonePe,SBI,Rent,2024-06-16 03:29:32,Android,Pune
TXN0001058,USR00360,raksha71@ybl,gtoor@okicici,20023.34,INR,SUCCESS,CRED,Kotak,Rent,2024-07-31 10:53:38,Android,Kolkata
TXN0001059,USR00310,mugdha31@oksbi,gaurang95@oksbi,1102.67,INR,SUCCESS,Amazon Pay,Kotak,Shopping,2024-01-02 21:13:25,Web,Chennai
TXN0001060,USR00371,yogiladli@okhdfcbank,forum74@okhdfcbank,297.41,INR,SUCCESS,Amazon Pay,ICICI,Shopping,2024-04-25 22:30:21,Android,Ahmedabad
TXN0001061,USR00267,beramichael@axl,kalewriddhish@ybl,27.88,INR,FAILED,CRED,SBI,Healthcare,2024-05-20 20:04:05,Web,Bengaluru
TXN0001062,USR00066,rattalekha@ybl,mguha@oksbi,9319.34,INR,PENDING,PhonePe,Axis,Food & Dining,2024-06-21 20:27:27,Web,Hyderabad
TXN0001063,USR00109,bhanumatigrewal@oksbi,manbirnayar@okhdfcbank,8270.57,INR,FAILED,Google Pay,Kotak,Healthcare,2024-07-03 09:52:55,iOS,Bengaluru
TXN0001064,USR00074,jaisule@axl,vedikabains@okhdfcbank,39337.34,INR,SUCCESS,Amazon Pay,Kotak,Entertainment,2024-08-08 10:27:36,Web,Bengaluru
TXN0001065,USR00342,chandani67@axl,shanonveer@paytm,1373.31,INR,SUCCESS,Amazon Pay,ICICI,Education,2024-02-29 22:00:50,Android,Hyderabad
TXN0001066,USR00232,tkala@paytm,hemanginichadha@paytm,7.0,INR,FAILED,PhonePe,SBI,Fuel,2024-04-29 19:46:07,iOS,Mumbai
TXN0001067,USR00388,victorsuresh@axl,adey@paytm,1648.6,INR,SUCCESS,Amazon Pay,BOB,Rent,2024-05-28 10:59:01,Web,Kolkata
TXN0001068,USR00046,munijackson@axl,daranicholas@okicici,3541.59,INR,SUCCESS,Google Pay,PNB,Rent,2024-12-02 22:41:38,iOS,Hyderabad
TXN0001069,USR00090,gkrishnan@okhdfcbank,chamanvarty@oksbi,444.8,INR,SUCCESS,Google Pay,Axis,Entertainment,2024-03-16 09:18:01,Android,Kolkata
TXN0001070,USR00235,chatreshsundaram@ybl,mohiniseth@oksbi,495.11,INR,PENDING,CRED,Canara,Utilities,2024-07-25 01:26:39,Web,Hyderabad
TXN0001071,USR00125,teerth39@axl,comarsai@okhdfcbank,45853.7,INR,SUCCESS,CRED,SBI,Entertainment,2024-06-07 23:14:33,Android,Pune
TXN0001072,USR00208,patlamaanav@axl,otata@okicici,308.9,INR,SUCCESS,Amazon Pay,ICICI,Education,2024-07-27 03:09:57,Web,Chennai
TXN0001073,USR00247,uhanda@ybl,ekalinga12@oksbi,14748.44,INR,SUCCESS,CRED,ICICI,Travel,2024-02-17 12:36:24,Web,Pune
TXN0001074,USR00261,william00@okicici,zachariahyasti@paytm,2936.61,INR,SUCCESS,PhonePe,SBI,Utilities,2024-10-19 09:16:53,iOS,Hyderabad
TXN0001075,USR00258,falak70@okhdfcbank,janaki34@oksbi,781.72,INR,PENDING,PhonePe,Axis,Rent,2024-01-01 22:27:38,iOS,Bengaluru
TXN0001076,USR00165,mallickgabriel@oksbi,naidudev@ybl,32294.02,INR,SUCCESS,BHIM,ICICI,Fuel,2024-01-25 12:33:03,Android,Ahmedabad
TXN0001077,USR00227,waliaojasvi@axl,libniarora@okicici,1715.55,INR,SUCCESS,BHIM,ICICI,Food & Dining,2024-11-24 10:03:46,Web,Ahmedabad
TXN0001078,USR00372,quincybala@paytm,chanchalvaidya@ybl,2999.59,INR,SUCCESS,BHIM,SBI,Utilities,2024-03-12 13:42:08,Web,Mumbai
TXN0001079,USR00068,barmantanmayi@okicici,aishanimishra@okicici,485.45,INR,SUCCESS,CRED,ICICI,Travel,2024-05-14 22:43:34,iOS,Kolkata
TXN0001080,USR00309,adas@okhdfcbank,wbains@oksbi,498.09,INR,PENDING,BHIM,HDFC,Travel,2024-02-25 09:29:00,iOS,Hyderabad
TXN0001081,USR00230,leela34@oksbi,shenoykeya@paytm,290.98,INR,FAILED,Amazon Pay,Kotak,Entertainment,2024-09-19 10:08:29,iOS,Bengaluru
TXN0001082,USR00142,farhan44@okicici,timothy22@oksbi,693.51,INR,SUCCESS,Google Pay,Canara,Travel,2024-03-27 10:03:09,Web,Chennai
TXN0001083,USR00096,vchowdhury@oksbi,sahnibimala@oksbi,236.97,INR,SUCCESS,Google Pay,HDFC,Groceries,2024-02-22 22:06:59,Web,Delhi
TXN0001084,USR00375,srinivasjagvi@paytm,chaturapatil@axl,2957.56,INR,FAILED,BHIM,Axis,Education,2024-02-22 08:33:59,Android,Hyderabad
TXN0001085,USR00379,vraja@oksbi,inadig@ybl,2023.12,INR,PENDING,CRED,BOB,Education,2024-02-28 05:34:43,Web,Mumbai
TXN0001086,USR00008,wyatt99@okicici,nagarcaleb@oksbi,125.62,INR,SUCCESS,BHIM,ICICI,Shopping,2024-08-20 08:25:55,Web,Delhi
TXN0001087,USR00398,jeremiah75@okicici,sawhneyyamini@axl,496.15,INR,SUCCESS,BHIM,HDFC,Entertainment,2024-04-02 19:20:43,iOS,Delhi
TXN0001088,USR00286,chameli59@axl,rrajagopalan@axl,288.25,INR,SUCCESS,CRED,Kotak,Travel,2024-02-07 10:04:36,iOS,Chennai
TXN0001089,USR00374,tankzehaan@okhdfcbank,krishapatla@paytm,47813.0,INR,PENDING,Amazon Pay,BOB,Rent,2024-10-06 05:08:57,Web,Chennai
TXN0001090,USR00034,bhavyagala@paytm,lkannan@oksbi,28049.25,INR,SUCCESS,Paytm,PNB,Groceries,2024-09-16 20:08:19,Web,Ahmedabad
TXN0001091,USR00101,ganeshvamakshi@axl,vartydayita@paytm,2947.86,INR,PENDING,Google Pay,SBI,Rent,2024-01-19 14:05:22,iOS,Chennai
TXN0001092,USR00278,ishanvichakraborty@okhdfcbank,kissac@axl,2727.04,INR,SUCCESS,Amazon Pay,BOB,Fuel,2024-07-13 19:04:46,iOS,Delhi
TXN0001093,USR00163,teerthbali@paytm,jairajom@axl,6.79,INR,SUCCESS,PhonePe,BOB,Utilities,2024-03-07 12:31:47,Web,Hyderabad
TXN0001094,USR00318,chowdhurydominic@okicici,xcomar@paytm,22556.95,INR,SUCCESS,BHIM,SBI,Food & Dining,2024-07-07 13:56:01,Web,Mumbai
TXN0001095,USR00202,gauravsem@ybl,logankeer@axl,13215.02,INR,SUCCESS,BHIM,Axis,Utilities,2024-03-26 22:11:49,iOS,Chennai
TXN0001096,USR00100,santbhanumati@axl,sethhemani@axl,292.27,INR,SUCCESS,PhonePe,PNB,Education,2024-04-05 20:08:43,Android,Chennai
TXN0001097,USR00200,miteshkara@okhdfcbank,ishitaseshadri@axl,4694.73,INR,SUCCESS,Google Pay,BOB,Rent,2024-02-10 10:11:34,Android,Hyderabad
TXN0001098,USR00188,sethifaraj@oksbi,tamannareddy@paytm,977.95,INR,SUCCESS,BHIM,Kotak,Education,2024-06-24 19:06:14,Web,Pune
TXN0001099,USR00062,tristanchand@paytm,wdutt@axl,18797.87,INR,FAILED,Amazon Pay,HDFC,Shopping,2024-01-09 15:49:43,iOS,Ahmedabad
TXN0001100,USR00108,kalaghose@ybl,joshuasami@okicici,4070.53,INR,SUCCESS,PhonePe,PNB,Entertainment,2024-03-25 22:53:45,iOS,Mumbai
TXN0001101,USR00373,chatterjeeishaan@axl,nitesh79@oksbi,4487.44,INR,SUCCESS,Google Pay,BOB,Groceries,2024-06-16 06:06:13,iOS,Bengaluru
TXN0001102,USR00019,mdutt@okicici,hamsini90@okhdfcbank,325.22,INR,PENDING,BHIM,BOB,Rent,2024-01-09 08:54:09,Web,Mumbai
TXN0001103,USR00067,radhabassi@okhdfcbank,kavyaluthra@axl,3909.94,INR,FAILED,Amazon Pay,PNB,Education,2024-12-22 15:35:03,Android,Delhi
TXN0001104,USR00276,raksharoy@ybl,krisha05@okicici,3126.05,INR,PENDING,Paytm,ICICI,Utilities,2024-06-18 13:26:03,iOS,Pune
TXN0001105,USR00365,zwason@axl,mohannihal@okicici,4840.41,INR,PENDING,Google Pay,ICICI,Entertainment,2024-09-18 13:34:40,Web,Mumbai
TXN0001106,USR00191,qadim85@paytm,divyakurian@okhdfcbank,4471.2,INR,SUCCESS,Amazon Pay,Axis,Shopping,2024-02-12 13:21:01,Android,Delhi
TXN0001107,USR00268,buchekta@okhdfcbank,sabharwalria@paytm,43.93,INR,SUCCESS,CRED,BOB,Fuel,2024-11-25 03:51:20,Web,Delhi
TXN0001108,USR00252,jananitalwar@okhdfcbank,tnagar@ybl,32898.3,INR,FAILED,CRED,Axis,Education,2024-12-15 13:18:54,iOS,Ahmedabad
TXN0001109,USR00148,seshadriyashawini@okhdfcbank,madhavtripathi@oksbi,4931.55,INR,SUCCESS,Amazon Pay,Axis,Utilities,2024-05-29 04:47:00,Web,Mumbai
TXN0001110,USR00048,ekajapau@oksbi,rachana68@ybl,33211.04,INR,SUCCESS,CRED,SBI,Shopping,2024-03-09 09:08:12,Web,Hyderabad
TXN0001111,USR00266,gunbirramaswamy@paytm,nigamturvi@oksbi,2896.31,INR,FAILED,CRED,Canara,Utilities,2024-07-31 10:13:45,Android,Pune
TXN0001112,USR00017,daliarachana@okicici,vaidyagayathri@okhdfcbank,11963.97,INR,SUCCESS,Amazon Pay,HDFC,Fuel,2024-09-02 13:47:23,Web,Ahmedabad
TXN0001113,USR00331,odika36@ybl,ekiyasama@okhdfcbank,36.02,INR,SUCCESS,PhonePe,Canara,Travel,2024-07-14 17:15:46,Android,Ahmedabad
TXN0001114,USR00291,klal@axl,sathejanani@okhdfcbank,12764.47,INR,SUCCESS,CRED,BOB,Utilities,2024-04-21 20:37:11,Android,Kolkata
TXN0001115,USR00335,tbala@okicici,bainstejas@paytm,1147.43,INR,SUCCESS,Google Pay,Axis,Healthcare,2024-06-16 18:04:40,Web,Chennai
TXN0001116,USR00149,baljiwan07@okhdfcbank,abhimanyughosh@oksbi,2718.96,INR,SUCCESS,Amazon Pay,PNB,Entertainment,2024-05-16 21:46:41,iOS,Ahmedabad
TXN0001117,USR00293,zinal99@okhdfcbank,meghana79@ybl,414.19,INR,SUCCESS,PhonePe,ICICI,Food & Dining,2024-11-08 03:11:57,iOS,Hyderabad
TXN0001118,USR00071,routwahab@axl,luthranathan@axl,2001.91,INR,FAILED,Amazon Pay,Axis,Utilities,2024-12-07 14:48:33,Android,Bengaluru
TXN0001119,USR00089,joshua34@oksbi,geetikamannan@oksbi,367.31,INR,SUCCESS,Paytm,Canara,Rent,2024-12-11 03:08:50,Web,Ahmedabad
TXN0001120,USR00183,hjoshi@okhdfcbank,ahujachandani@okhdfcbank,21748.68,INR,SUCCESS,CRED,BOB,Food & Dining,2024-09-22 21:22:43,Android,Hyderabad
TXN0001121,USR00057,ekapad34@ybl,yoshitachaudry@oksbi,3077.0,INR,FAILED,Paytm,ICICI,Travel,2024-01-09 13:15:59,Web,Mumbai
TXN0001122,USR00048,qramachandran@okicici,kadegeetika@okhdfcbank,367.59,INR,PENDING,BHIM,Kotak,Fuel,2024-01-12 20:36:10,Android,Bengaluru
TXN0001123,USR00059,devikatak@okhdfcbank,jratta@ybl,27493.94,INR,FAILED,PhonePe,ICICI,Utilities,2024-11-09 00:36:26,Android,Hyderabad
TXN0001124,USR00046,jeremiahranganathan@oksbi,lipikamitra@oksbi,39711.96,INR,FAILED,BHIM,BOB,Shopping,2024-03-21 21:26:29,Android,Delhi
TXN0001125,USR00102,ayush59@axl,jacksaran@paytm,334.24,INR,SUCCESS,CRED,Axis,Food & Dining,2024-01-22 08:28:08,iOS,Hyderabad
TXN0001126,USR00054,xavier14@okhdfcbank,mtella@okicici,41506.66,INR,SUCCESS,Google Pay,HDFC,Shopping,2024-08-08 12:34:00,iOS,Bengaluru
TXN0001127,USR00077,chanchal15@axl,anika33@okicici,431.32,INR,SUCCESS,BHIM,ICICI,Food & Dining,2024-10-12 20:33:08,Web,Hyderabad
TXN0001128,USR00367,anvidalia@paytm,aachal05@axl,42.35,INR,SUCCESS,Amazon Pay,PNB,Utilities,2024-12-24 11:46:24,Web,Ahmedabad
TXN0001129,USR00188,cmallick@ybl,kabir53@okicici,29736.27,INR,SUCCESS,Google Pay,Axis,Food & Dining,2024-01-09 07:29:07,iOS,Mumbai
TXN0001130,USR00143,dyalekapad@oksbi,ridhi32@okhdfcbank,1228.79,INR,SUCCESS,Amazon Pay,SBI,Groceries,2024-03-20 21:59:03,Web,Mumbai
TXN0001131,USR00176,finnmani@okicici,omaja91@okicici,431.41,INR,FAILED,Google Pay,SBI,Travel,2024-08-08 08:26:14,Web,Chennai
TXN0001132,USR00232,ipradhan@okicici,banjeetjhaveri@ybl,30399.27,INR,SUCCESS,Paytm,HDFC,Healthcare,2024-01-17 09:01:39,iOS,Pune
TXN0001133,USR00002,hemangini07@oksbi,dakshshukla@oksbi,4265.47,INR,SUCCESS,Amazon Pay,SBI,Shopping,2024-07-09 10:15:16,Web,Mumbai
TXN0001134,USR00217,qmand@axl,lekhadeo@oksbi,205.33,INR,SUCCESS,Amazon Pay,SBI,Fuel,2024-01-20 20:35:14,Android,Pune
TXN0001135,USR00022,rehaan39@ybl,boasedayita@ybl,8799.57,INR,SUCCESS,PhonePe,Axis,Food & Dining,2024-08-17 08:55:46,iOS,Hyderabad
TXN0001136,USR00206,kallaekiya@okhdfcbank,forum19@oksbi,485.28,INR,SUCCESS,CRED,Axis,Food & Dining,2024-06-19 08:52:55,Android,Kolkata
TXN0001137,USR00062,lankaekapad@axl,oakzaitra@oksbi,354.67,INR,FAILED,Paytm,Axis,Travel,2024-04-03 22:43:22,Web,Kolkata
